student_id,academic_year,cohort,start_cohort,sub_cohort,status
0aee584f-05e4-4aaa-b10a-1499d7172b26,2024-2025,11,7,A,active
9b1392fa-5d53-4363-b08c-f5c7e319a210,2020-2021,7,7,A,active
9b1392fa-5d53-4363-b08c-f5c7e319a210,2021-2022,8,7,A,active
9b1392fa-5d53-4363-b08c-f5c7e319a210,2022-2023,9,7,A,active
9b1392fa-5d53-4363-b08c-f5c7e319a210,2023-2024,10,7,A,active
9b1392fa-5d53-4363-b08c-f5c7e319a210,2024-2025,11,7,A,active
9b556d94-3464-43ba-a589-c08f9b2a8a07,2020-2021,7,7,A,active
9b556d94-3464-43ba-a589-c08f9b2a8a07,2021-2022,8,7,A,active
9b556d94-3464-43ba-a589-c08f9b2a8a07,2022-2023,9,7,A,active
9b556d94-3464-43ba-a589-c08f9b2a8a07,2023-2024,10,7,A,active
9b556d94-3464-43ba-a589-c08f9b2a8a07,2024-2025,11,7,A,active
7ba1e53b-36e7-4b36-95b3-350c77c96895,2020-2021,7,7,B,active
7ba1e53b-36e7-4b36-95b3-350c77c96895,2021-2022,8,7,B,active
7ba1e53b-36e7-4b36-95b3-350c77c96895,2022-2023,9,7,B,active
7ba1e53b-36e7-4b36-95b3-350c77c96895,2023-2024,10,7,B,active
7ba1e53b-36e7-4b36-95b3-350c77c96895,2024-2025,11,7,B,active
6d1290ec-b42b-4e0c-b3cd-ef155f7bdf63,2020-2021,7,7,B,active
6d1290ec-b42b-4e0c-b3cd-ef155f7bdf63,2021-2022,8,7,B,active
6d1290ec-b42b-4e0c-b3cd-ef155f7bdf63,2022-2023,9,7,B,active
6d1290ec-b42b-4e0c-b3cd-ef155f7bdf63,2023-2024,10,7,B,active
6d1290ec-b42b-4e0c-b3cd-ef155f7bdf63,2024-2025,11,7,B,active
3d90b1ac-c884-478f-968a-102a4581ee7f,2020-2021,7,7,B,active
3d90b1ac-c884-478f-968a-102a4581ee7f,2021-2022,8,7,B,active
3d90b1ac-c884-478f-968a-102a4581ee7f,2022-2023,9,7,B,active
3d90b1ac-c884-478f-968a-102a4581ee7f,2023-2024,10,7,B,active
3d90b1ac-c884-478f-968a-102a4581ee7f,2024-2025,11,7,B,active
94439584-285f-4259-ad4f-f527569ac95c,2020-2021,7,7,B,active
94439584-285f-4259-ad4f-f527569ac95c,2021-2022,8,7,B,active
94439584-285f-4259-ad4f-f527569ac95c,2022-2023,9,7,B,active
94439584-285f-4259-ad4f-f527569ac95c,2023-2024,10,7,B,active
94439584-285f-4259-ad4f-f527569ac95c,2024-2025,11,7,B,active
ad5b80c0-d901-4152-a03e-a6ae2c613214,2020-2021,7,7,B,active
ad5b80c0-d901-4152-a03e-a6ae2c613214,2021-2022,8,7,B,active
ad5b80c0-d901-4152-a03e-a6ae2c613214,2022-2023,9,7,B,active
ad5b80c0-d901-4152-a03e-a6ae2c613214,2023-2024,10,7,B,active
ad5b80c0-d901-4152-a03e-a6ae2c613214,2024-2025,11,7,B,active
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2020-2021,7,7,B,active
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2021-2022,8,7,B,active
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2022-2023,9,7,B,active
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2023-2024,10,7,B,active
ce6b106f-5a3a-44cd-98e6-8023f80adf0d,2024-2025,11,7,B,active
a5d8dfca-e876-45da-a21c-a211fc07c25a,2020-2021,7,7,B,active
a5d8dfca-e876-45da-a21c-a211fc07c25a,2021-2022,8,7,B,active
a5d8dfca-e876-45da-a21c-a211fc07c25a,2022-2023,9,7,B,active
a5d8dfca-e876-45da-a21c-a211fc07c25a,2023-2024,10,7,B,active
a5d8dfca-e876-45da-a21c-a211fc07c25a,2024-2025,11,7,B,active
523a5455-72b2-4150-982f-0036ba53d2d6,2020-2021,7,7,B,active
523a5455-72b2-4150-982f-0036ba53d2d6,2021-2022,8,7,B,active
523a5455-72b2-4150-982f-0036ba53d2d6,2022-2023,9,7,B,active
523a5455-72b2-4150-982f-0036ba53d2d6,2023-2024,10,7,B,active
523a5455-72b2-4150-982f-0036ba53d2d6,2024-2025,11,7,B,active
991ec396-17d1-41ee-bbbe-68b078fb1bd2,2020-2021,7,7,B,active
991ec396-17d1-41ee-bbbe-68b078fb1bd2,2021-2022,8,7,B,active
991ec396-17d1-41ee-bbbe-68b078fb1bd2,2022-2023,9,7,B,active
991ec396-17d1-41ee-bbbe-68b078fb1bd2,2023-2024,10,7,B,active
991ec396-17d1-41ee-bbbe-68b078fb1bd2,2024-2025,11,7,B,active
94985318-6f65-4be9-bfba-7f24c06390e1,2020-2021,7,7,B,active
94985318-6f65-4be9-bfba-7f24c06390e1,2021-2022,8,7,B,active
94985318-6f65-4be9-bfba-7f24c06390e1,2022-2023,9,7,B,active
94985318-6f65-4be9-bfba-7f24c06390e1,2023-2024,10,7,B,active
94985318-6f65-4be9-bfba-7f24c06390e1,2024-2025,11,7,B,active
fbd355cf-e932-49d8-8f72-11538aa82a4c,2020-2021,7,7,B,active
fbd355cf-e932-49d8-8f72-11538aa82a4c,2021-2022,8,7,B,active
fbd355cf-e932-49d8-8f72-11538aa82a4c,2022-2023,9,7,B,active
fbd355cf-e932-49d8-8f72-11538aa82a4c,2023-2024,10,7,B,active
fbd355cf-e932-49d8-8f72-11538aa82a4c,2024-2025,11,7,B,active
56d5dd14-c8ad-41d3-8e61-2a2190c0eff2,2020-2021,7,7,B,active
56d5dd14-c8ad-41d3-8e61-2a2190c0eff2,2021-2022,8,7,B,active
56d5dd14-c8ad-41d3-8e61-2a2190c0eff2,2022-2023,9,7,B,active
56d5dd14-c8ad-41d3-8e61-2a2190c0eff2,2023-2024,10,7,B,active
56d5dd14-c8ad-41d3-8e61-2a2190c0eff2,2024-2025,11,7,B,active
4e4a7c1c-d98c-4566-a7b1-109714c9755e,2020-2021,7,7,B,active
4e4a7c1c-d98c-4566-a7b1-109714c9755e,2021-2022,8,7,B,active
4e4a7c1c-d98c-4566-a7b1-109714c9755e,2022-2023,9,7,B,active
4e4a7c1c-d98c-4566-a7b1-109714c9755e,2023-2024,10,7,B,active
4e4a7c1c-d98c-4566-a7b1-109714c9755e,2024-2025,11,7,B,active
49fc80cc-3234-4c1f-a200-300cc8db2a43,2020-2021,7,7,B,active
49fc80cc-3234-4c1f-a200-300cc8db2a43,2021-2022,8,7,B,active
49fc80cc-3234-4c1f-a200-300cc8db2a43,2022-2023,9,7,B,active
49fc80cc-3234-4c1f-a200-300cc8db2a43,2023-2024,10,7,B,active
49fc80cc-3234-4c1f-a200-300cc8db2a43,2024-2025,11,7,B,active
9a3cec5e-3ffe-4a65-8561-00949c366800,2020-2021,7,7,B,active
9a3cec5e-3ffe-4a65-8561-00949c366800,2021-2022,8,7,B,active
9a3cec5e-3ffe-4a65-8561-00949c366800,2022-2023,9,7,B,active
9a3cec5e-3ffe-4a65-8561-00949c366800,2023-2024,10,7,B,active
9a3cec5e-3ffe-4a65-8561-00949c366800,2024-2025,11,7,B,active
efa07c9b-2a3f-4671-804b-2f772c849ab4,2020-2021,7,7,C,active
efa07c9b-2a3f-4671-804b-2f772c849ab4,2021-2022,8,7,C,active
efa07c9b-2a3f-4671-804b-2f772c849ab4,2022-2023,9,7,C,active
efa07c9b-2a3f-4671-804b-2f772c849ab4,2023-2024,10,7,C,active
efa07c9b-2a3f-4671-804b-2f772c849ab4,2024-2025,11,7,C,active
29e520fb-cc47-4916-8890-19befc5337be,2020-2021,7,7,C,active
29e520fb-cc47-4916-8890-19befc5337be,2021-2022,8,7,C,active
29e520fb-cc47-4916-8890-19befc5337be,2022-2023,9,7,C,active
29e520fb-cc47-4916-8890-19befc5337be,2023-2024,10,7,C,active
29e520fb-cc47-4916-8890-19befc5337be,2024-2025,11,7,C,active
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2020-2021,7,7,C,active
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2021-2022,8,7,C,active
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2022-2023,9,7,C,active
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2023-2024,10,7,C,active
d5ba05f6-6b12-43f3-97f6-3aabb2c83765,2024-2025,11,7,C,active
93d199eb-9ff4-4889-91d8-a707ff7c3356,2020-2021,7,7,C,active
93d199eb-9ff4-4889-91d8-a707ff7c3356,2021-2022,8,7,C,active
93d199eb-9ff4-4889-91d8-a707ff7c3356,2022-2023,9,7,C,active
93d199eb-9ff4-4889-91d8-a707ff7c3356,2023-2024,10,7,C,active
93d199eb-9ff4-4889-91d8-a707ff7c3356,2024-2025,11,7,C,active
996d7e81-e984-490e-9d1f-6181f10e7738,2020-2021,7,7,C,active
996d7e81-e984-490e-9d1f-6181f10e7738,2021-2022,8,7,C,active
996d7e81-e984-490e-9d1f-6181f10e7738,2022-2023,9,7,C,active
996d7e81-e984-490e-9d1f-6181f10e7738,2023-2024,10,7,C,active
996d7e81-e984-490e-9d1f-6181f10e7738,2024-2025,11,7,C,active
34925bb9-e8fe-433e-b34b-5d8be686f146,2020-2021,7,7,C,active
34925bb9-e8fe-433e-b34b-5d8be686f146,2021-2022,8,7,C,active
34925bb9-e8fe-433e-b34b-5d8be686f146,2022-2023,9,7,C,active
34925bb9-e8fe-433e-b34b-5d8be686f146,2023-2024,10,7,C,active
34925bb9-e8fe-433e-b34b-5d8be686f146,2024-2025,11,7,C,active
84257923-b319-4277-9374-d74cfcdeb477,2020-2021,7,7,C,active
84257923-b319-4277-9374-d74cfcdeb477,2021-2022,8,7,C,active
84257923-b319-4277-9374-d74cfcdeb477,2022-2023,9,7,C,active
84257923-b319-4277-9374-d74cfcdeb477,2023-2024,10,7,C,active
84257923-b319-4277-9374-d74cfcdeb477,2024-2025,11,7,C,active
521bce69-290f-4367-906c-4f6f56af0f02,2020-2021,7,7,C,active
521bce69-290f-4367-906c-4f6f56af0f02,2021-2022,8,7,C,active
521bce69-290f-4367-906c-4f6f56af0f02,2022-2023,9,7,C,active
521bce69-290f-4367-906c-4f6f56af0f02,2023-2024,10,7,C,active
521bce69-290f-4367-906c-4f6f56af0f02,2024-2025,11,7,C,active
5bd66aaf-ad45-4f65-a309-d4cb01496d93,2020-2021,7,7,C,active
5bd66aaf-ad45-4f65-a309-d4cb01496d93,2021-2022,8,7,C,active
5bd66aaf-ad45-4f65-a309-d4cb01496d93,2022-2023,9,7,C,active
5bd66aaf-ad45-4f65-a309-d4cb01496d93,2023-2024,10,7,C,active
5bd66aaf-ad45-4f65-a309-d4cb01496d93,2024-2025,11,7,C,active
6f92f258-6eb1-4bbb-82c1-63b20db970a7,2020-2021,7,7,C,active
6f92f258-6eb1-4bbb-82c1-63b20db970a7,2021-2022,8,7,C,active
6f92f258-6eb1-4bbb-82c1-63b20db970a7,2022-2023,9,7,C,active
6f92f258-6eb1-4bbb-82c1-63b20db970a7,2023-2024,10,7,C,active
6f92f258-6eb1-4bbb-82c1-63b20db970a7,2024-2025,11,7,C,active
cf47bf4f-e961-4332-87e6-71b3f045a214,2020-2021,7,7,C,active
cf47bf4f-e961-4332-87e6-71b3f045a214,2021-2022,8,7,C,active
cf47bf4f-e961-4332-87e6-71b3f045a214,2022-2023,9,7,C,active
cf47bf4f-e961-4332-87e6-71b3f045a214,2023-2024,10,7,C,active
cf47bf4f-e961-4332-87e6-71b3f045a214,2024-2025,11,7,C,active
cd857b15-3bd1-48b9-bd9a-e29e02440100,2020-2021,7,7,C,active
cd857b15-3bd1-48b9-bd9a-e29e02440100,2021-2022,8,7,C,active
cd857b15-3bd1-48b9-bd9a-e29e02440100,2022-2023,9,7,C,active
cd857b15-3bd1-48b9-bd9a-e29e02440100,2023-2024,10,7,C,active
cd857b15-3bd1-48b9-bd9a-e29e02440100,2024-2025,11,7,C,active
83ec235e-27d0-40b2-a3a0-29de0df2f9cb,2020-2021,7,7,C,active
83ec235e-27d0-40b2-a3a0-29de0df2f9cb,2021-2022,8,7,C,active
83ec235e-27d0-40b2-a3a0-29de0df2f9cb,2022-2023,9,7,C,active
83ec235e-27d0-40b2-a3a0-29de0df2f9cb,2023-2024,10,7,C,active
83ec235e-27d0-40b2-a3a0-29de0df2f9cb,2024-2025,11,7,C,active
4c0bdb49-934f-4369-a92d-8d023fc8b64c,2020-2021,7,7,C,active
4c0bdb49-934f-4369-a92d-8d023fc8b64c,2021-2022,8,7,C,active
4c0bdb49-934f-4369-a92d-8d023fc8b64c,2022-2023,9,7,C,active
4c0bdb49-934f-4369-a92d-8d023fc8b64c,2023-2024,10,7,C,active
4c0bdb49-934f-4369-a92d-8d023fc8b64c,2024-2025,11,7,C,active
e3230b45-b2f2-4775-a8dc-a72a056a7021,2020-2021,7,7,C,active
e3230b45-b2f2-4775-a8dc-a72a056a7021,2021-2022,8,7,C,active
e3230b45-b2f2-4775-a8dc-a72a056a7021,2022-2023,9,7,C,active
e3230b45-b2f2-4775-a8dc-a72a056a7021,2023-2024,10,7,C,active
e3230b45-b2f2-4775-a8dc-a72a056a7021,2024-2025,11,7,C,active
78cc566f-7440-496a-9c4f-f6ac72c7f455,2021-2022,7,7,A,active
78cc566f-7440-496a-9c4f-f6ac72c7f455,2022-2023,8,7,A,active
78cc566f-7440-496a-9c4f-f6ac72c7f455,2023-2024,9,7,A,active
78cc566f-7440-496a-9c4f-f6ac72c7f455,2024-2025,10,7,A,active
f6020ce7-568e-4f5d-abdc-50338dac574a,2021-2022,7,7,A,active
f6020ce7-568e-4f5d-abdc-50338dac574a,2022-2023,8,7,A,active
f6020ce7-568e-4f5d-abdc-50338dac574a,2023-2024,9,7,A,active
f6020ce7-568e-4f5d-abdc-50338dac574a,2024-2025,10,7,A,active
ec1f6046-2425-416d-a7fc-8df97b95de0d,2021-2022,7,7,A,active
ec1f6046-2425-416d-a7fc-8df97b95de0d,2022-2023,8,7,A,active
ec1f6046-2425-416d-a7fc-8df97b95de0d,2023-2024,9,7,A,active
ec1f6046-2425-416d-a7fc-8df97b95de0d,2024-2025,10,7,A,active
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2021-2022,7,7,A,active
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2022-2023,8,7,A,active
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2023-2024,9,7,A,active
d24ae3d3-10d6-4821-87fa-5b24ac2c9084,2024-2025,10,7,A,active
9db4c1e5-1ecc-4b66-b1da-417ad7dfb15c,2021-2022,7,7,A,active
9db4c1e5-1ecc-4b66-b1da-417ad7dfb15c,2022-2023,8,7,A,active
9db4c1e5-1ecc-4b66-b1da-417ad7dfb15c,2023-2024,9,7,A,active
9db4c1e5-1ecc-4b66-b1da-417ad7dfb15c,2024-2025,10,7,A,active
67ee3988-3720-4bdb-83f0-8dc248349f24,2021-2022,7,7,A,active
67ee3988-3720-4bdb-83f0-8dc248349f24,2022-2023,8,7,A,active
67ee3988-3720-4bdb-83f0-8dc248349f24,2023-2024,9,7,A,active
67ee3988-3720-4bdb-83f0-8dc248349f24,2024-2025,10,7,A,active
b0909786-c8bc-4bd1-8a2d-4aefdac2fa13,2021-2022,7,7,A,active
b0909786-c8bc-4bd1-8a2d-4aefdac2fa13,2022-2023,8,7,A,active
b0909786-c8bc-4bd1-8a2d-4aefdac2fa13,2023-2024,9,7,A,active
b0909786-c8bc-4bd1-8a2d-4aefdac2fa13,2024-2025,10,7,A,active
f6100086-913b-4d0e-9e39-592e5bf88749,2021-2022,7,7,A,active
f6100086-913b-4d0e-9e39-592e5bf88749,2022-2023,8,7,A,active
f6100086-913b-4d0e-9e39-592e5bf88749,2023-2024,9,7,A,active
f6100086-913b-4d0e-9e39-592e5bf88749,2024-2025,10,7,A,active
ee20c4c4-75ee-417b-a3ed-8476ece5214c,2021-2022,7,7,A,active
ee20c4c4-75ee-417b-a3ed-8476ece5214c,2022-2023,8,7,A,active
ee20c4c4-75ee-417b-a3ed-8476ece5214c,2023-2024,9,7,A,active
ee20c4c4-75ee-417b-a3ed-8476ece5214c,2024-2025,10,7,A,active
9ec48c00-d310-4f85-b92b-a773675a9e9d,2021-2022,7,7,A,active
9ec48c00-d310-4f85-b92b-a773675a9e9d,2022-2023,8,7,A,active
9ec48c00-d310-4f85-b92b-a773675a9e9d,2023-2024,9,7,A,active
9ec48c00-d310-4f85-b92b-a773675a9e9d,2024-2025,10,7,A,active
52157191-7429-4a41-a49b-1101471da785,2021-2022,7,7,A,active
52157191-7429-4a41-a49b-1101471da785,2022-2023,8,7,A,active
52157191-7429-4a41-a49b-1101471da785,2023-2024,9,7,A,active
52157191-7429-4a41-a49b-1101471da785,2024-2025,10,7,A,active
3fd95f96-814d-4af5-928a-a953faf71fc3,2021-2022,7,7,A,active
3fd95f96-814d-4af5-928a-a953faf71fc3,2022-2023,8,7,A,active
3fd95f96-814d-4af5-928a-a953faf71fc3,2023-2024,9,7,A,active
3fd95f96-814d-4af5-928a-a953faf71fc3,2024-2025,10,7,A,active
14ac5727-d0c0-4576-be13-15e37dca799e,2021-2022,7,7,A,active
14ac5727-d0c0-4576-be13-15e37dca799e,2022-2023,8,7,A,active
14ac5727-d0c0-4576-be13-15e37dca799e,2023-2024,9,7,A,active
14ac5727-d0c0-4576-be13-15e37dca799e,2024-2025,10,7,A,active
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2021-2022,7,7,A,active
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2022-2023,8,7,A,active
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2023-2024,9,7,A,active
ec19a40a-6c78-445f-883a-fcfe4a80b6f0,2024-2025,10,7,A,active
bef72d33-3724-48b9-a64b-cb1f36e353a4,2021-2022,7,7,A,active
bef72d33-3724-48b9-a64b-cb1f36e353a4,2022-2023,8,7,A,active
bef72d33-3724-48b9-a64b-cb1f36e353a4,2023-2024,9,7,A,active
bef72d33-3724-48b9-a64b-cb1f36e353a4,2024-2025,10,7,A,active
7e5ac33b-6789-4290-88a8-f72247e16762,2021-2022,7,7,B,active
7e5ac33b-6789-4290-88a8-f72247e16762,2022-2023,8,7,B,active
7e5ac33b-6789-4290-88a8-f72247e16762,2023-2024,9,7,B,active
7e5ac33b-6789-4290-88a8-f72247e16762,2024-2025,10,7,B,active
ae419971-bc36-490f-9d81-300475aa8ed0,2021-2022,7,7,B,active
ae419971-bc36-490f-9d81-300475aa8ed0,2022-2023,8,7,B,active
ae419971-bc36-490f-9d81-300475aa8ed0,2023-2024,9,7,B,active
ae419971-bc36-490f-9d81-300475aa8ed0,2024-2025,10,7,B,active
e46ae8d3-4dd1-4756-a1f4-22e3a5fd4cd8,2021-2022,7,7,B,active
e46ae8d3-4dd1-4756-a1f4-22e3a5fd4cd8,2022-2023,8,7,B,active
e46ae8d3-4dd1-4756-a1f4-22e3a5fd4cd8,2023-2024,9,7,B,active
e46ae8d3-4dd1-4756-a1f4-22e3a5fd4cd8,2024-2025,10,7,B,active
18fa0dd5-5ce5-4052-aef6-e8eb71641a27,2021-2022,7,7,B,active
18fa0dd5-5ce5-4052-aef6-e8eb71641a27,2022-2023,8,7,B,active
18fa0dd5-5ce5-4052-aef6-e8eb71641a27,2023-2024,9,7,B,active
18fa0dd5-5ce5-4052-aef6-e8eb71641a27,2024-2025,10,7,B,active
5426a1ee-dafa-4e48-9929-e30bf8232333,2021-2022,7,7,B,active
5426a1ee-dafa-4e48-9929-e30bf8232333,2022-2023,8,7,B,active
5426a1ee-dafa-4e48-9929-e30bf8232333,2023-2024,9,7,B,active
5426a1ee-dafa-4e48-9929-e30bf8232333,2024-2025,10,7,B,active
da8ba648-e39c-42ff-9399-5d3153ce58a1,2021-2022,7,7,B,active
da8ba648-e39c-42ff-9399-5d3153ce58a1,2022-2023,8,7,B,active
da8ba648-e39c-42ff-9399-5d3153ce58a1,2023-2024,9,7,B,active
da8ba648-e39c-42ff-9399-5d3153ce58a1,2024-2025,10,7,B,active
b652ac57-058f-49e6-b41e-fa934e4befce,2021-2022,7,7,B,active
b652ac57-058f-49e6-b41e-fa934e4befce,2022-2023,8,7,B,active
b652ac57-058f-49e6-b41e-fa934e4befce,2023-2024,9,7,B,active
b652ac57-058f-49e6-b41e-fa934e4befce,2024-2025,10,7,B,active
54b967e4-0c0a-448a-a751-6cd1de807916,2021-2022,7,7,B,active
54b967e4-0c0a-448a-a751-6cd1de807916,2022-2023,8,7,B,active
54b967e4-0c0a-448a-a751-6cd1de807916,2023-2024,9,7,B,active
54b967e4-0c0a-448a-a751-6cd1de807916,2024-2025,10,7,B,active
daba6c3f-7726-4a59-ab61-d1bedf74a590,2021-2022,7,7,B,active
daba6c3f-7726-4a59-ab61-d1bedf74a590,2022-2023,8,7,B,active
daba6c3f-7726-4a59-ab61-d1bedf74a590,2023-2024,9,7,B,active
daba6c3f-7726-4a59-ab61-d1bedf74a590,2024-2025,10,7,B,active
471c3a81-405c-4136-8915-c4295fee9c98,2021-2022,7,7,B,active
471c3a81-405c-4136-8915-c4295fee9c98,2022-2023,8,7,B,active
471c3a81-405c-4136-8915-c4295fee9c98,2023-2024,9,7,B,active
471c3a81-405c-4136-8915-c4295fee9c98,2024-2025,10,7,B,active
6e067cce-f1bf-4385-9ad6-076662ee6f5b,2021-2022,7,7,B,active
6e067cce-f1bf-4385-9ad6-076662ee6f5b,2022-2023,8,7,B,active
6e067cce-f1bf-4385-9ad6-076662ee6f5b,2023-2024,9,7,B,active
6e067cce-f1bf-4385-9ad6-076662ee6f5b,2024-2025,10,7,B,active
59d908df-a651-43bb-bcae-898eef004728,2021-2022,7,7,B,active
59d908df-a651-43bb-bcae-898eef004728,2022-2023,8,7,B,active
59d908df-a651-43bb-bcae-898eef004728,2023-2024,9,7,B,active
59d908df-a651-43bb-bcae-898eef004728,2024-2025,10,7,B,active
23919cad-7526-4273-a672-d1533dd229f6,2021-2022,7,7,B,active
23919cad-7526-4273-a672-d1533dd229f6,2022-2023,8,7,B,active
23919cad-7526-4273-a672-d1533dd229f6,2023-2024,9,7,B,active
23919cad-7526-4273-a672-d1533dd229f6,2024-2025,10,7,B,active
0ca9da23-ab43-4841-9688-cccf1fd73445,2021-2022,7,7,B,active
0ca9da23-ab43-4841-9688-cccf1fd73445,2022-2023,8,7,B,active
0ca9da23-ab43-4841-9688-cccf1fd73445,2023-2024,9,7,B,active
0ca9da23-ab43-4841-9688-cccf1fd73445,2024-2025,10,7,B,active
9bca1601-707f-4a4e-b48c-b634c8dd3991,2021-2022,7,7,B,active
9bca1601-707f-4a4e-b48c-b634c8dd3991,2022-2023,8,7,B,active
9bca1601-707f-4a4e-b48c-b634c8dd3991,2023-2024,9,7,B,active
9bca1601-707f-4a4e-b48c-b634c8dd3991,2024-2025,10,7,B,active
27a987e3-af22-4ec6-a8f6-224e27820252,2021-2022,7,7,C,active
27a987e3-af22-4ec6-a8f6-224e27820252,2022-2023,8,7,C,active
27a987e3-af22-4ec6-a8f6-224e27820252,2023-2024,9,7,C,active
27a987e3-af22-4ec6-a8f6-224e27820252,2024-2025,10,7,C,active
f99d6e0a-5c99-4c79-add2-11b2de834b02,2021-2022,7,7,C,active
f99d6e0a-5c99-4c79-add2-11b2de834b02,2022-2023,8,7,C,active
f99d6e0a-5c99-4c79-add2-11b2de834b02,2023-2024,9,7,C,active
f99d6e0a-5c99-4c79-add2-11b2de834b02,2024-2025,10,7,C,active
ce3150df-e4bd-4479-9759-0fd315e4d1d6,2021-2022,7,7,C,active
ce3150df-e4bd-4479-9759-0fd315e4d1d6,2022-2023,8,7,C,active
ce3150df-e4bd-4479-9759-0fd315e4d1d6,2023-2024,9,7,C,active
ce3150df-e4bd-4479-9759-0fd315e4d1d6,2024-2025,10,7,C,active
d03e82db-2717-42e5-b43f-a7c98472224e,2021-2022,7,7,C,active
d03e82db-2717-42e5-b43f-a7c98472224e,2022-2023,8,7,C,active
d03e82db-2717-42e5-b43f-a7c98472224e,2023-2024,9,7,C,active
d03e82db-2717-42e5-b43f-a7c98472224e,2024-2025,10,7,C,active
ec7b128b-aa31-46dc-bf86-a4ea08359784,2021-2022,7,7,C,active
ec7b128b-aa31-46dc-bf86-a4ea08359784,2022-2023,8,7,C,active
ec7b128b-aa31-46dc-bf86-a4ea08359784,2023-2024,9,7,C,active
ec7b128b-aa31-46dc-bf86-a4ea08359784,2024-2025,10,7,C,active
96af5f39-3bac-4684-b138-eed2374c324c,2021-2022,7,7,C,active
96af5f39-3bac-4684-b138-eed2374c324c,2022-2023,8,7,C,active
96af5f39-3bac-4684-b138-eed2374c324c,2023-2024,9,7,C,active
96af5f39-3bac-4684-b138-eed2374c324c,2024-2025,10,7,C,active
5b5cb4ce-4ddc-465b-a3bb-d8639753d08b,2021-2022,7,7,C,active
5b5cb4ce-4ddc-465b-a3bb-d8639753d08b,2022-2023,8,7,C,active
5b5cb4ce-4ddc-465b-a3bb-d8639753d08b,2023-2024,9,7,C,active
5b5cb4ce-4ddc-465b-a3bb-d8639753d08b,2024-2025,10,7,C,active
86911c02-9af6-4965-9056-fef86880ffb6,2021-2022,7,7,C,active
86911c02-9af6-4965-9056-fef86880ffb6,2022-2023,8,7,C,active
86911c02-9af6-4965-9056-fef86880ffb6,2023-2024,9,7,C,active
86911c02-9af6-4965-9056-fef86880ffb6,2024-2025,10,7,C,active
ac257f39-8eeb-4d36-a33a-db7e139eabf3,2021-2022,7,7,C,active
ac257f39-8eeb-4d36-a33a-db7e139eabf3,2022-2023,8,7,C,active
ac257f39-8eeb-4d36-a33a-db7e139eabf3,2023-2024,9,7,C,active
ac257f39-8eeb-4d36-a33a-db7e139eabf3,2024-2025,10,7,C,active
4263066a-410a-431a-9280-94dade4f93b9,2021-2022,7,7,C,active
4263066a-410a-431a-9280-94dade4f93b9,2022-2023,8,7,C,active
4263066a-410a-431a-9280-94dade4f93b9,2023-2024,9,7,C,active
4263066a-410a-431a-9280-94dade4f93b9,2024-2025,10,7,C,active
36b3f28f-7029-4a5e-a7d1-dd948f3b856d,2021-2022,7,7,C,active
36b3f28f-7029-4a5e-a7d1-dd948f3b856d,2022-2023,8,7,C,active
36b3f28f-7029-4a5e-a7d1-dd948f3b856d,2023-2024,9,7,C,active
36b3f28f-7029-4a5e-a7d1-dd948f3b856d,2024-2025,10,7,C,active
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2021-2022,7,7,C,active
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2022-2023,8,7,C,active
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2023-2024,9,7,C,active
fb52702a-fd01-4528-ab93-ad6fd8f063b3,2024-2025,10,7,C,active
e4f2e47c-aa73-45f8-9f65-71df872c93a5,2021-2022,7,7,C,active
e4f2e47c-aa73-45f8-9f65-71df872c93a5,2022-2023,8,7,C,active
e4f2e47c-aa73-45f8-9f65-71df872c93a5,2023-2024,9,7,C,active
e4f2e47c-aa73-45f8-9f65-71df872c93a5,2024-2025,10,7,C,active
4e6fe278-1258-49bf-aea7-95e579005cd5,2021-2022,7,7,C,active
4e6fe278-1258-49bf-aea7-95e579005cd5,2022-2023,8,7,C,active
4e6fe278-1258-49bf-aea7-95e579005cd5,2023-2024,9,7,C,active
4e6fe278-1258-49bf-aea7-95e579005cd5,2024-2025,10,7,C,active
5c6d321e-09ed-4746-b0f4-034c77e8b78d,2021-2022,7,7,C,active
5c6d321e-09ed-4746-b0f4-034c77e8b78d,2022-2023,8,7,C,active
5c6d321e-09ed-4746-b0f4-034c77e8b78d,2023-2024,9,7,C,active
5c6d321e-09ed-4746-b0f4-034c77e8b78d,2024-2025,10,7,C,active
447692da-7985-486f-9e7a-58c11b8fb41d,2022-2023,7,7,A,active
447692da-7985-486f-9e7a-58c11b8fb41d,2023-2024,8,7,A,active
