student_id,academic_year,cohort,start_cohort,sub_cohort,status,who5_mean,who5_sd,engagement_mean,engagement_sd,dynamic_flag_count,static_flag_count,total_flag_count
92f89a73-9ace-454d-976c-45ffb4595629,2019-2020,7,7,B,active,74.76923076923077,11.721463754608777,60.08370284619277,19.437041990175373,2.0,2.0,4.0
92f89a73-9ace-454d-976c-45ffb4595629,2020-2021,8,7,B,active,56.205128205128204,14.332846867431336,44.551400200345356,26.518674840850093,1.0,2.0,3.0
92f89a73-9ace-454d-976c-45ffb4595629,2021-2022,9,7,B,active,71.17948717948718,13.04823398994708,57.16946604856856,21.175528468601673,3.0,2.0,5.0
92f89a73-9ace-454d-976c-45ffb4595629,2022-2023,10,7,B,active,39.07692307692308,10.759046659450963,60.28786216317156,21.463972850071407,2.0,2.0,4.0
92f89a73-9ace-454d-976c-45ffb4595629,2023-2024,11,7,B,active,81.12820512820512,8.75147953560301,49.40764967855052,26.13526972569002,1.0,2.0,3.0
92f89a73-9ace-454d-976c-45ffb4595629,2024-2025,12,7,B,active,48.205128205128204,13.578581212567418,58.278963492258974,26.791291861808617,0.0,2.0,2.0
4dd27636-923a-4883-ad52-e8a5002f4fb9,2019-2020,7,7,B,active,72.51282051282051,12.787477004911763,53.165247690071446,23.7581877173804,3.0,2.0,5.0
4dd27636-923a-4883-ad52-e8a5002f4fb9,2020-2021,8,7,B,active,63.38461538461539,16.7844153663535,54.8930167489781,23.978401557790775,1.0,2.0,3.0
4dd27636-923a-4883-ad52-e8a5002f4fb9,2021-2022,9,7,B,active,73.12820512820512,9.923866731480405,40.945682291091344,21.689919873779818,3.0,2.0,5.0
4dd27636-923a-4883-ad52-e8a5002f4fb9,2022-2023,10,7,B,active,71.17948717948718,13.272194509519347,52.95050107111912,21.02989456614939,1.0,2.0,3.0
4dd27636-923a-4883-ad52-e8a5002f4fb9,2023-2024,11,7,B,active,78.56410256410257,12.993510266353558,50.98395744736724,17.74198025646796,1.0,2.0,3.0
4dd27636-923a-4883-ad52-e8a5002f4fb9,2024-2025,12,7,B,active,44.1025641025641,14.436421177364439,55.87748565545666,19.850745041278856,1.0,2.0,3.0
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2019-2020,7,7,B,active,80.82051282051282,10.30807500246337,48.32454916411301,22.942004782142128,0.0,1.0,1.0
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2020-2021,8,7,B,active,85.53846153846153,9.99433037657418,52.33489954561299,23.7539655227659,2.0,1.0,3.0
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2021-2022,9,7,B,active,56.717948717948715,11.383156342293223,60.095010549647085,23.06358589419081,3.0,1.0,4.0
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2022-2023,10,7,B,active,61.23076923076923,14.484949609238766,39.47488836424542,26.715169246118087,1.0,1.0,2.0
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2023-2024,11,7,B,active,56.1025641025641,13.122489477780762,63.64318608058202,24.733431899364394,1.0,1.0,2.0
a854d0aa-a34b-4095-bbdf-08d6bf1cc227,2024-2025,12,7,B,active,68.0,10.3821709523688,54.377687374620415,26.817670898769734,6.0,1.0,7.0
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2019-2020,7,7,C,active,77.12820512820512,14.332846867431334,50.761015622002944,25.751723569031896,0.0,2.0,2.0
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2020-2021,8,7,C,active,65.53846153846153,14.498359533057439,44.55231364525699,19.602327617008978,2.0,2.0,4.0
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2021-2022,9,7,C,active,59.8974358974359,12.052068771518618,46.82220151898865,25.93919831366373,0.0,2.0,2.0
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2022-2023,10,7,C,active,76.0,11.999999999999998,44.851313260086386,22.82285287549523,2.0,2.0,4.0
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2023-2024,11,7,C,active,65.84615384615384,11.270684987212253,51.31851528908076,24.406010816365004,2.0,2.0,4.0
70bb1218-b8ad-4842-8f23-dfcb944be9dd,2024-2025,12,7,C,active,84.1025641025641,12.1217396523655,46.667780388103274,27.723087194373992,2.0,2.0,4.0
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2019-2020,7,7,C,active,48.205128205128204,14.795410894455161,45.71538807716409,26.26051062514266,5.0,1.0,6.0
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2020-2021,8,7,C,active,36.30769230769231,12.118176530697585,45.952469887793036,23.962639887767715,4.0,1.0,5.0
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2021-2022,9,7,C,active,51.07692307692308,13.80957832235639,29.706960836239315,20.940169937833957,0.0,1.0,1.0
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2022-2023,10,7,C,active,82.35897435897436,11.669770167509006,53.055981970317376,21.24616785134711,1.0,1.0,2.0
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2023-2024,11,7,C,active,60.0,12.748580932381206,48.19909971792769,28.30501424115133,2.0,1.0,3.0
40cca0ac-78f1-47e8-9dc0-84b6a86a5e46,2024-2025,12,7,C,active,40.41025641025641,13.819737884478181,38.92453564842877,20.738006619782443,0.0,1.0,1.0
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2019-2020,7,7,C,active,64.0,12.345892135912209,50.69033070156173,18.724362513346538,1.0,0.0,1.0
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2020-2021,8,7,C,active,65.94871794871794,11.308936191648382,44.5219054610934,25.671419262321802,3.0,0.0,3.0
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2021-2022,9,7,C,active,73.12820512820512,10.699679009399466,35.857451795194656,21.923467446741153,4.0,0.0,4.0
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2022-2023,10,7,C,active,75.58974358974359,12.54196733648138,61.73976207552354,24.505456036686443,1.0,0.0,1.0
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2023-2024,11,7,C,active,71.17948717948718,13.048233989947077,55.89095395000257,25.857795198420543,1.0,0.0,1.0
701acbed-cf4a-4ec0-b05d-bcdbf246dd5e,2024-2025,12,7,C,active,86.97435897435898,7.031834302457646,49.3150663867707,21.29252199091444,1.0,0.0,1.0
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2019-2020,7,7,C,active,44.205128205128204,15.243945281530266,55.00619697953691,20.357753232722626,6.0,0.0,6.0
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2020-2021,8,7,C,active,62.56410256410256,14.17149635860079,45.547766982803154,23.198740606081877,1.0,0.0,1.0
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2021-2022,9,7,C,active,69.12820512820512,13.9457208814813,44.195222950329125,23.435660363987385,1.0,0.0,1.0
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2022-2023,10,7,C,active,71.07692307692308,12.293311436422426,51.58509651685597,26.82763794812785,3.0,0.0,3.0
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2023-2024,11,7,C,active,31.17948717948718,11.541394139247775,50.121131001789195,24.151301322716865,1.0,0.0,1.0
ae938fd8-f635-4a4a-86f8-43bf5c31b700,2024-2025,12,7,C,active,59.69230769230769,11.585276150432554,59.73107810843898,22.89027361559109,5.0,0.0,5.0
f3c87fd8-b238-4540-bedb-fec1a5623589,2019-2020,7,7,C,active,40.717948717948715,13.134824579496408,53.19364463678152,24.711748464076134,0.0,2.0,2.0
f3c87fd8-b238-4540-bedb-fec1a5623589,2020-2021,8,7,C,active,50.46153846153846,12.434769068276921,56.546112156587256,25.006691244999974,2.0,2.0,4.0
f3c87fd8-b238-4540-bedb-fec1a5623589,2021-2022,9,7,C,active,41.84615384615385,15.969606760373647,58.51593742545581,23.5867925568188,1.0,2.0,3.0
f3c87fd8-b238-4540-bedb-fec1a5623589,2022-2023,10,7,C,active,33.743589743589745,11.672545270437736,49.648027842400246,20.71816547462152,1.0,2.0,3.0
f3c87fd8-b238-4540-bedb-fec1a5623589,2023-2024,11,7,C,active,66.66666666666667,12.288919556236387,46.34281939828187,28.59709943172355,2.0,2.0,4.0
f3c87fd8-b238-4540-bedb-fec1a5623589,2024-2025,12,7,C,active,45.94871794871795,13.69969019616813,45.99112313029136,20.62577112589059,0.0,2.0,2.0
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2019-2020,7,7,C,active,58.15384615384615,13.005137570931971,58.50936575381622,25.276086434147363,2.0,1.0,3.0
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2020-2021,8,7,C,active,31.897435897435898,15.42348665577219,46.620590055139544,21.187475358449415,1.0,1.0,2.0
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2021-2022,9,7,C,active,48.1025641025641,13.281952281583322,50.79163057654346,25.46621253363564,1.0,1.0,2.0
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2022-2023,10,7,C,active,52.30769230769231,13.746107288503337,51.612819659594315,23.700408987496576,2.0,1.0,3.0
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2023-2024,11,7,C,active,65.74358974358974,11.851533209091889,39.85755006900339,23.16225920092226,2.0,1.0,3.0
4da7c990-41a9-49f4-96a6-9d6e3ead39b6,2024-2025,12,7,C,active,46.35897435897436,13.06559801738737,56.170234252085415,20.89996448976609,2.0,1.0,3.0
a8d4b824-f8fd-45c8-95ae-f466575f1388,2019-2020,7,7,C,active,87.17948717948718,8.714391589934781,56.39951298411778,23.731608121984504,,,
a8d4b824-f8fd-45c8-95ae-f466575f1388,2020-2021,8,7,C,active,72.51282051282051,13.922476705846245,41.816151718887525,22.89583666125425,2.0,0.0,2.0
a8d4b824-f8fd-45c8-95ae-f466575f1388,2021-2022,9,7,C,active,80.71794871794872,11.308936191648383,46.247358193544,26.397376689327533,1.0,0.0,1.0
a8d4b824-f8fd-45c8-95ae-f466575f1388,2022-2023,10,7,C,active,78.56410256410257,10.915452281766411,51.56176407795448,20.000164100185177,3.0,0.0,3.0
a8d4b824-f8fd-45c8-95ae-f466575f1388,2023-2024,11,7,C,active,56.30769230769231,14.316265769642744,55.78624454385665,22.636484796512523,1.0,0.0,1.0
a8d4b824-f8fd-45c8-95ae-f466575f1388,2024-2025,12,7,C,active,59.58974358974359,13.449159529048153,62.28223876938973,19.675875890736766,5.0,0.0,5.0
ece2acfb-d561-4e8f-99f2-c550a67196ac,2019-2020,7,7,C,active,58.46153846153846,12.900114552421117,41.84973702643543,24.82015997487839,,,
ece2acfb-d561-4e8f-99f2-c550a67196ac,2020-2021,8,7,C,active,56.41025641025641,15.100920063844748,37.65486698977925,25.290853074219054,3.0,0.0,3.0
ece2acfb-d561-4e8f-99f2-c550a67196ac,2021-2022,9,7,C,active,41.02564102564103,13.47802730272533,58.549802166807716,24.583756399055588,3.0,0.0,3.0
ece2acfb-d561-4e8f-99f2-c550a67196ac,2022-2023,10,7,C,active,30.05128205128205,11.493587956011131,50.20207496506124,24.51368474968358,2.0,0.0,2.0
ece2acfb-d561-4e8f-99f2-c550a67196ac,2023-2024,11,7,C,active,43.8974358974359,15.064414100778368,52.8732230635574,24.198447833281488,,,
ece2acfb-d561-4e8f-99f2-c550a67196ac,2024-2025,12,7,C,active,51.07692307692308,14.347903964626246,44.86395131914579,25.650001013097274,2.0,0.0,2.0
602cfa65-598a-4d30-b839-0816c7ab5a5f,2019-2020,7,7,C,active,39.38461538461539,14.981770299118411,55.075179381568724,25.407211444527366,4.0,1.0,5.0
602cfa65-598a-4d30-b839-0816c7ab5a5f,2020-2021,8,7,C,active,36.41025641025641,13.697325802617454,43.47387822230168,25.950182837014523,4.0,1.0,5.0
602cfa65-598a-4d30-b839-0816c7ab5a5f,2021-2022,9,7,C,active,58.256410256410255,14.180635329687318,47.63653455757278,21.943279267949258,4.0,1.0,5.0
602cfa65-598a-4d30-b839-0816c7ab5a5f,2022-2023,10,7,C,active,64.3076923076923,11.290783027607882,46.91391362864898,24.757549082878636,0.0,1.0,1.0
602cfa65-598a-4d30-b839-0816c7ab5a5f,2023-2024,11,7,C,active,52.0,13.424251424783037,58.61880508122699,26.298302258672802,2.0,1.0,3.0
602cfa65-598a-4d30-b839-0816c7ab5a5f,2024-2025,12,7,C,active,57.94871794871795,13.545146184342046,46.90794307651703,22.190415860971058,3.0,1.0,4.0
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2019-2020,7,7,C,active,66.56410256410257,12.294189624189132,58.29709820346909,21.888140073832627,1.0,2.0,3.0
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2020-2021,8,7,C,active,41.84615384615385,12.20340431695504,40.56194637610181,24.195567778829716,2.0,2.0,4.0
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2021-2022,9,7,C,active,68.51282051282051,14.427444233075917,49.319006962128,25.379699791781327,1.0,2.0,3.0
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2022-2023,10,7,C,active,89.64102564102564,6.91104066916873,51.97670802858828,25.21056753220841,0.0,2.0,2.0
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2023-2024,11,7,C,active,62.15384615384615,12.134202338710242,39.28839852158251,26.839693747300725,4.0,2.0,6.0
02ec1f8c-cb16-4af4-83dc-0c4f8f5f2569,2024-2025,12,7,C,active,63.17948717948718,14.572634401998322,49.04198820609612,23.29066242131302,1.0,2.0,3.0
c42c9d21-7181-4691-8814-a5b23c90c8db,2019-2020,7,7,C,active,14.051282051282051,7.391135223498336,53.14092653451392,25.331701050206764,1.0,0.0,1.0
c42c9d21-7181-4691-8814-a5b23c90c8db,2020-2021,8,7,C,active,32.82051282051282,12.352011970933903,48.67766206208583,25.162002781231447,3.0,0.0,3.0
c42c9d21-7181-4691-8814-a5b23c90c8db,2021-2022,9,7,C,active,85.43589743589743,8.534126144007677,52.43561507841792,23.050288998623977,1.0,0.0,1.0
c42c9d21-7181-4691-8814-a5b23c90c8db,2022-2023,10,7,C,active,80.0,9.49237921481726,55.00402217749926,20.181758121475198,3.0,0.0,3.0
c42c9d21-7181-4691-8814-a5b23c90c8db,2023-2024,11,7,C,active,65.33333333333333,14.692162847001358,49.42737768963016,19.36420240919607,2.0,0.0,2.0
c42c9d21-7181-4691-8814-a5b23c90c8db,2024-2025,12,7,C,active,68.92307692307692,12.530771840352838,58.418693317472425,20.434168056583168,1.0,0.0,1.0
aac29761-14a6-4a6d-ac61-a7ecd901d2a7,2019-2020,7,7,C,active,76.0,11.2015036584615,55.702673409481974,25.74566913400133,2.0,0.0,2.0
aac29761-14a6-4a6d-ac61-a7ecd901d2a7,2020-2021,8,7,C,active,70.76923076923077,10.825072112222522,50.00595946438271,20.059294373757716,1.0,0.0,1.0
aac29761-14a6-4a6d-ac61-a7ecd901d2a7,2021-2022,9,7,C,active,44.205128205128204,10.580964753495302,55.506070156487496,23.401910932917623,2.0,0.0,2.0
aac29761-14a6-4a6d-ac61-a7ecd901d2a7,2022-2023,10,7,C,active,61.94871794871795,13.388818425813616,60.39191731248987,24.811029577800024,,,
aac29761-14a6-4a6d-ac61-a7ecd901d2a7,2023-2024,11,7,C,active,30.153846153846153,14.122655299643569,49.8597204065571,24.483123485264397,2.0,0.0,2.0
aac29761-14a6-4a6d-ac61-a7ecd901d2a7,2024-2025,12,7,C,active,18.256410256410255,10.614582691844145,51.226584514029724,18.618190826214956,,,
bde6b5ba-c610-4d66-beec-5af8451c169d,2019-2020,7,7,C,active,35.58974358974359,15.540639336435142,50.748818590604,23.040053424453184,4.0,1.0,5.0
bde6b5ba-c610-4d66-beec-5af8451c169d,2020-2021,8,7,C,active,78.66666666666667,10.832051206181282,52.73958508890877,22.09990480207581,2.0,1.0,3.0
bde6b5ba-c610-4d66-beec-5af8451c169d,2021-2022,9,7,C,active,56.205128205128204,14.795410894455161,58.47163499082772,27.001075373009563,5.0,1.0,6.0
bde6b5ba-c610-4d66-beec-5af8451c169d,2022-2023,10,7,C,active,66.25641025641026,13.16438166680706,59.53809708166297,21.688360134825952,0.0,1.0,1.0
bde6b5ba-c610-4d66-beec-5af8451c169d,2023-2024,11,7,C,active,60.717948717948715,12.341518967224154,45.77305143719606,27.225039425882816,1.0,1.0,2.0
bde6b5ba-c610-4d66-beec-5af8451c169d,2024-2025,12,7,C,active,41.333333333333336,11.870647863606871,49.52497057708057,26.75945710444364,2.0,1.0,3.0
218e2ec0-6996-4855-aaf6-7159b0a61c4f,2019-2020,7,7,C,active,88.1025641025641,8.384807287729494,48.55661371065917,20.29641221933076,0.0,1.0,1.0
218e2ec0-6996-4855-aaf6-7159b0a61c4f,2020-2021,8,7,C,active,54.666666666666664,11.473845162238225,48.0267037052499,20.790217220154414,1.0,1.0,2.0
218e2ec0-6996-4855-aaf6-7159b0a61c4f,2021-2022,9,7,C,active,65.74358974358974,13.386399124165951,46.57261208773381,20.61189685637632,1.0,1.0,2.0
218e2ec0-6996-4855-aaf6-7159b0a61c4f,2022-2023,10,7,C,active,65.33333333333333,11.870647863606871,47.4959840927639,25.21145445030129,1.0,1.0,2.0
218e2ec0-6996-4855-aaf6-7159b0a61c4f,2023-2024,11,7,C,active,50.15384615384615,12.940223827760883,57.56727698365758,23.938020431880695,2.0,1.0,3.0
218e2ec0-6996-4855-aaf6-7159b0a61c4f,2024-2025,12,7,C,active,47.58974358974359,13.604793947486902,41.978112841073894,22.642980809785808,2.0,1.0,3.0
1f951402-9337-422f-8372-51d3d26e771c,2019-2020,7,7,C,active,66.97435897435898,15.209912244958069,42.6551586668534,24.03909898560614,3.0,0.0,3.0
1f951402-9337-422f-8372-51d3d26e771c,2020-2021,8,7,C,active,89.12820512820512,6.013928951234734,44.004344240965466,21.91538503886922,1.0,0.0,1.0
1f951402-9337-422f-8372-51d3d26e771c,2021-2022,9,7,C,active,65.43589743589743,11.981992786974063,48.38970151815886,21.299087122147125,2.0,0.0,2.0
1f951402-9337-422f-8372-51d3d26e771c,2022-2023,10,7,C,active,40.30769230769231,13.310371591463326,52.73753688230195,17.99024542073041,,,
1f951402-9337-422f-8372-51d3d26e771c,2023-2024,11,7,C,active,50.05128205128205,12.204288974197636,49.64086364433129,19.466182372317395,3.0,0.0,3.0
1f951402-9337-422f-8372-51d3d26e771c,2024-2025,12,7,C,active,78.35897435897436,11.70579518980411,57.42213972478237,24.212591316732762,,,
c5596d5d-481c-4136-b1a9-f223276a2c89,2020-2021,7,7,A,active,36.61538461538461,14.49612540722045,66.33972334390309,23.101353895551387,2.0,1.0,3.0
c5596d5d-481c-4136-b1a9-f223276a2c89,2021-2022,8,7,A,active,44.41025641025641,13.5116284201462,48.49213501425932,28.24294018974351,1.0,1.0,2.0
c5596d5d-481c-4136-b1a9-f223276a2c89,2022-2023,9,7,A,active,61.743589743589745,13.6047939474869,53.51580621556221,19.65653526806279,2.0,1.0,3.0
c5596d5d-481c-4136-b1a9-f223276a2c89,2023-2024,10,7,A,active,65.64102564102564,11.303206763167,47.726399915693634,30.046754376825703,0.0,1.0,1.0
c5596d5d-481c-4136-b1a9-f223276a2c89,2024-2025,11,7,A,active,62.76923076923077,11.393584386934002,41.6583789566814,21.54338649394164,2.0,1.0,3.0
e9eb56c0-a870-45e0-b00d-075bc00ca12d,2020-2021,7,7,A,active,20.923076923076923,8.918887750412237,50.90935294086869,21.039661705101352,,,
e9eb56c0-a870-45e0-b00d-075bc00ca12d,2021-2022,8,7,A,active,78.87179487179488,10.85594546581803,44.01531018955388,21.772643266381152,3.0,0.0,3.0
e9eb56c0-a870-45e0-b00d-075bc00ca12d,2022-2023,9,7,A,active,24.0,11.534844237307558,58.827174451482946,19.73165983031852,1.0,0.0,1.0
e9eb56c0-a870-45e0-b00d-075bc00ca12d,2023-2024,10,7,A,active,55.58974358974359,11.780264380729838,38.40958179070602,23.213782797501608,3.0,0.0,3.0
e9eb56c0-a870-45e0-b00d-075bc00ca12d,2024-2025,11,7,A,active,90.46153846153847,6.265385920176422,56.58129525825434,21.654008288847077,2.0,0.0,2.0
8168e244-75f9-4888-b4c7-cc8d33ece73b,2020-2021,7,7,A,active,83.6923076923077,9.597570542792932,39.15845942528622,24.45120902879401,2.0,2.0,4.0
8168e244-75f9-4888-b4c7-cc8d33ece73b,2021-2022,8,7,A,active,37.02564102564103,13.033332125316186,61.132573694458095,19.277228231576437,5.0,2.0,7.0
8168e244-75f9-4888-b4c7-cc8d33ece73b,2022-2023,9,7,A,active,64.82051282051282,13.678395941029345,53.99546702093894,28.84454547728114,2.0,2.0,4.0
8168e244-75f9-4888-b4c7-cc8d33ece73b,2023-2024,10,7,A,active,90.35897435897436,6.72578377153403,56.71346198273337,24.035511349799894,3.0,2.0,5.0
8168e244-75f9-4888-b4c7-cc8d33ece73b,2024-2025,11,7,A,active,55.282051282051285,11.007052088616257,49.637199706750145,20.443695061354425,1.0,2.0,3.0
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2020-2021,7,7,A,active,77.33333333333333,12.92352675780296,56.48905683026416,20.655121235962266,1.0,2.0,3.0
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2021-2022,8,7,A,active,27.897435897435898,14.230794762350806,51.01945262617834,24.890752716415488,1.0,2.0,3.0
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2022-2023,9,7,A,active,25.025641025641026,10.41124690314626,56.72023633805308,22.47316902575264,2.0,2.0,4.0
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2023-2024,10,7,A,active,61.12820512820513,12.03324230529194,47.5201056258489,22.832493428320674,1.0,2.0,3.0
e49d3ecd-7aa8-4085-a9f6-147b9b5ad942,2024-2025,11,7,A,active,51.07692307692308,13.249398428021305,50.93935035103896,24.461120277844035,4.0,2.0,6.0
cb2d6585-32e9-40a1-9afd-1cfb826e762b,2020-2021,7,7,A,active,56.51282051282051,10.70875636514293,53.2297396551573,27.340289042043672,1.0,0.0,1.0
cb2d6585-32e9-40a1-9afd-1cfb826e762b,2021-2022,8,7,A,active,58.46153846153846,13.537173291671527,45.03479853106037,23.352774803327236,4.0,0.0,4.0
cb2d6585-32e9-40a1-9afd-1cfb826e762b,2022-2023,9,7,A,active,68.82051282051282,13.335492402788553,51.61434310786566,24.432938569521315,2.0,0.0,2.0
cb2d6585-32e9-40a1-9afd-1cfb826e762b,2023-2024,10,7,A,active,65.94871794871794,12.030550405111667,42.96908305648802,20.34888355379403,2.0,0.0,2.0
cb2d6585-32e9-40a1-9afd-1cfb826e762b,2024-2025,11,7,A,active,56.205128205128204,14.766925146170568,56.24771810015933,25.394956970848963,2.0,0.0,2.0
11d84b53-d126-4c19-af8c-f275845294ac,2020-2021,7,7,A,active,82.15384615384616,9.215371773459655,50.6128879500384,22.54139438340051,1.0,0.0,1.0
11d84b53-d126-4c19-af8c-f275845294ac,2021-2022,8,7,A,active,25.333333333333332,12.459055749752409,53.82688312848671,24.53214313319391,3.0,0.0,3.0
11d84b53-d126-4c19-af8c-f275845294ac,2022-2023,9,7,A,active,37.64102564102564,11.99009937952577,46.57783770384261,23.35810644300353,3.0,0.0,3.0
11d84b53-d126-4c19-af8c-f275845294ac,2023-2024,10,7,A,active,40.205128205128204,11.60575965716907,61.256301440703005,24.142502424451123,2.0,0.0,2.0
11d84b53-d126-4c19-af8c-f275845294ac,2024-2025,11,7,A,active,77.94871794871794,12.843078656059147,39.85561739848378,25.311744931227025,,,
c2e4fd4c-84d9-49b5-bca0-721e1b82df43,2020-2021,7,7,A,active,58.666666666666664,12.726543610922084,60.52509313270754,20.140627409649703,,,
c2e4fd4c-84d9-49b5-bca0-721e1b82df43,2021-2022,8,7,A,active,37.53846153846154,12.400861926423445,48.387798977802504,26.64378690983724,1.0,0.0,1.0
c2e4fd4c-84d9-49b5-bca0-721e1b82df43,2022-2023,9,7,A,active,69.53846153846153,14.115773472564122,55.03885728878135,20.657338512158624,,,
c2e4fd4c-84d9-49b5-bca0-721e1b82df43,2023-2024,10,7,A,active,62.87179487179487,13.763375288250922,44.259647654594836,20.435039774503615,1.0,0.0,1.0
c2e4fd4c-84d9-49b5-bca0-721e1b82df43,2024-2025,11,7,A,active,51.69230769230769,15.31107931524002,44.14754390964105,19.866413213256845,,,
5a07c963-910b-44e6-ba98-56d40d5e1128,2020-2021,7,7,A,active,71.48717948717949,11.35751963950199,56.07396412635506,20.790301322826,2.0,0.0,2.0
5a07c963-910b-44e6-ba98-56d40d5e1128,2021-2022,8,7,A,active,62.97435897435897,13.193872540106957,52.74169139288055,26.75571358077707,2.0,0.0,2.0
5a07c963-910b-44e6-ba98-56d40d5e1128,2022-2023,9,7,A,active,70.35897435897436,9.612183002745663,47.175434346208526,19.20191205145476,1.0,0.0,1.0
5a07c963-910b-44e6-ba98-56d40d5e1128,2023-2024,10,7,A,active,37.743589743589745,13.035816952409776,50.57585575311979,21.8443338139088,3.0,0.0,3.0
5a07c963-910b-44e6-ba98-56d40d5e1128,2024-2025,11,7,A,active,66.46153846153847,11.773847365299778,52.024186968343656,26.767041840372205,,,
0a9cf851-a297-46c0-ada7-f0ad726269ab,2020-2021,7,7,A,active,78.66666666666667,12.62689971811086,54.82459438212906,23.093188002459502,4.0,0.0,4.0
0a9cf851-a297-46c0-ada7-f0ad726269ab,2021-2022,8,7,A,active,75.28205128205128,13.198781279362839,58.88431816560577,20.783872311513793,1.0,0.0,1.0
0a9cf851-a297-46c0-ada7-f0ad726269ab,2022-2023,9,7,A,active,42.97435897435897,11.813211113626755,54.31737182067592,23.408123013989147,4.0,0.0,4.0
0a9cf851-a297-46c0-ada7-f0ad726269ab,2023-2024,10,7,A,active,64.51282051282051,11.541394139247776,46.525418350148826,20.909770132829493,4.0,0.0,4.0
0a9cf851-a297-46c0-ada7-f0ad726269ab,2024-2025,11,7,A,active,84.61538461538461,9.382557682421547,43.21776804991953,20.404411062012052,2.0,0.0,2.0
28737aba-6f4e-41ae-9c82-bc3f4afecb8c,2020-2021,7,7,A,active,81.23076923076923,10.428860609061703,50.379451178097874,22.87561690183053,2.0,0.0,2.0
28737aba-6f4e-41ae-9c82-bc3f4afecb8c,2021-2022,8,7,A,active,56.61538461538461,15.204942729284111,52.65698625416233,21.65828320339201,2.0,0.0,2.0
28737aba-6f4e-41ae-9c82-bc3f4afecb8c,2022-2023,9,7,A,active,25.333333333333332,11.138679250189247,50.88973512601076,22.652061881000158,2.0,0.0,2.0
28737aba-6f4e-41ae-9c82-bc3f4afecb8c,2023-2024,10,7,A,active,51.282051282051285,12.238740728885464,45.56447163399308,21.031169338461154,4.0,0.0,4.0
28737aba-6f4e-41ae-9c82-bc3f4afecb8c,2024-2025,11,7,A,active,45.64102564102564,12.9360515807307,43.51119990045269,20.448655676615346,1.0,0.0,1.0
240a2549-b0fd-4dc5-9a91-0e51fea45fd5,2020-2021,7,7,A,active,54.666666666666664,11.941377275175178,42.887731242634615,16.764187514976314,1.0,1.0,2.0
240a2549-b0fd-4dc5-9a91-0e51fea45fd5,2021-2022,8,7,A,active,12.41025641025641,8.145770451486655,50.6605295903196,26.09171970549891,2.0,1.0,3.0
240a2549-b0fd-4dc5-9a91-0e51fea45fd5,2022-2023,9,7,A,active,41.23076923076923,14.571893527323754,44.02865330006606,21.159247731359685,2.0,1.0,3.0
240a2549-b0fd-4dc5-9a91-0e51fea45fd5,2023-2024,10,7,A,active,24.205128205128204,10.257678733975181,48.01311662515736,28.45162814627117,3.0,1.0,4.0
240a2549-b0fd-4dc5-9a91-0e51fea45fd5,2024-2025,11,7,A,active,81.64102564102564,11.91965908088769,57.17116293384724,25.619659511463798,1.0,1.0,2.0
3fc3be86-8a0b-448a-9ebc-6ddec14243b6,2020-2021,7,7,A,active,84.61538461538461,9.778104930526602,51.0253298862842,19.49910002374468,2.0,1.0,3.0
